25469,2021-04-09 19:34:39,cartabellotta,categoria altro non facciamo di tutta l erba un fascio 44 1 dosi vaccino a 70 79 anni 4 9 dosi vaccini a over 80 fragili e furbettidelvaccino sono in questo contenitore ma non sappiamo quanti sono vaccinicovid ,123
29176,2021-04-03 11:28:14,eziamor,astrazeneca sospeso in olanda per gli under 60 nuovi dati sulle trombosi dal regno unito in germania faranno la seconda dose con un altro vaccino da noi in italia continuiamo con le vaccinazioni asteazeneca ma si noi siamo i piu bravi ,122
27700,2021-04-06 20:23:14,erretti42,astrazeneka capisco che i casi sono rarissimi e statisticamente irrilevanti pero io non vorrei essere nello 0 01 visto che ormai il nesso tra vaccino e trombosi e accertato anche se l ema non si e ancora ufficialmente pronunciata,122
29952,2021-04-01 08:11:53,thelma02559007, eh no caro toti se mi obblighi a fare un vaccino sperimentale con tanto di indicazioni che affermano che puo causare trombosi chi mi obbliga a farmelo somministrare si accolla tutte le responsabilita troppo comodo cosi siete scandalosi vergogna ,120
22463,2021-04-15 12:54:30,imolaoggi,vaccini aifa 46 237 segnalazioni di reazioni avverse la maggior parte dopo il vaccino pfizer ,119
27530,2021-04-07 08:18:57,imolaoggi,cavaleri ema e chiaro c e associazione tra vaccino e trombosi ,118
23740,2021-04-13 16:36:49,stebellentani,rischio trombosi per chi si vaccina con j amp j 0 000085 rischio ospedalizzazione per chi contrae il virus intorno al 5 rischio di finire in terapia intensiva intorno allo 0 5 si sblocchi il vaccino subito c e riunione ora in corso al ministero e non se ne parli piu,117
28668,2021-04-04 20:23:15,signori_massimo,morta donna di 32 anni per trombosi a genova dopo recente vaccino ennesima vittima dei vaccini sicuri ,117
21068,2021-04-20 16:13:28,lorepregliasco,ema dice che c e un possibile nesso tra il vaccino johnson amp johnson e rarissime trombosi ma che il rapporto tra benefici e rischi rimane positivo,116
25941,2021-04-08 22:06:38,vucciria79,ora la gente ti vuole dire quale vaccino preferisce il johnson amp johnson il mcchicken dei vaccini piace a tutti ,115
25959,2021-04-08 21:44:19,silvia_sb_,presidente lei dice che lo stato i vaccini non ve li ha dati e fate fatica a convincere gli abruzzesi a farsi inoculare astrazeneca ma le posso raccontare almeno 20 casi di disabili e anziani che aspettano e di altrettanti che non avevano diritto e hanno ricevuto il vaccino ,114
20263,2021-04-23 16:28:10,lucillamasini,eboli 85enne fermato due volte con prostitute da la colpa al vaccino anti covid e afrodisiaco non a caso fra gli effetti collaterali c e il trombo vaccini 23aprile pfizer,111
28623,2021-04-04 22:39:52,gangrilli,io vorrei dire a quei grandissimi geni che dicono che non c e nessun nesso ma vi pare normale che muore tutta sta gente di trombosi casualmente tutti dopo aver fatto un vaccino casualmente tutti insegnanti ma dico io il dubbio non vi viene nessunacorrelazione vaccini ,110
27080,2021-04-07 16:55:30,petunianelsole,ema sono stati segnalati tre casi di trombosi simili a quelle di astrazeneca su 4 5 milioni di somministrazioni con il vaccino di johnson amp johnson ,110
22677,2021-04-14 22:00:33,ambrosinosalva3,sta emergendo una verita che non puo essere negata tutti i vaccini az moderna pfizer e j amp j stanno dando problemi non abbiamo alcuna notizia di morti o reazioni per il vaccino russo sputnik usato a san marino con grande successo perche non viene preso in considerazione ,108
24784,2021-04-11 13:27:02,giovaquez,il vaccino cinese contro il covid ha una bassa efficacia lo ha ammesso gao fu direttore della china centers for disease control com era quella storia delle potenze occidentali che non usano i vaccini cinesi solo per motivi geopolitici covid19 ,107
27214,2021-04-07 16:04:49,giovaquez,come anticipato ieri l ema conferma che il rapporto tra rischi e benefici di astrazeneca contro il covid resta positivo ma il vaccino puo scatenare tipi di trombosi estremamente rare che saranno inserite tra i possibili effetti collaterali covid,107
23373,2021-04-13 22:12:10,sempreciro,gli americani sono strani bloccano il vaccino johnsonandjohnson per 6 casi di trombosi su 7 milioni di somministrazioni e poi continuano a vendere le armi a tutti nonostante le sparatorie con morti siano all ordine del giorno ,106
28099,2021-04-06 10:27:00,petergomezblog,astrazeneca cavaleri ema c e un nesso tra vaccino e trombosi rare valutare se i benefici restano superiori ai rischi per donne giovani ,105
27192,2021-04-07 16:13:52,mafronte,l ema ha concluso che le trombosi osservate sono un effetto collaterale molto raro del vaccino astrazeneca il rapporto fra rischi e benefici resta favorevole,104
25102,2021-04-10 17:05:22,ilmessaggeroit,pfizer muore di trombosi 12 ore dopo il richiamo asur no prove di reazione avversa al vaccino ,104
20869,2021-04-20 23:11:09,liliaragnar,non sopporto piu di sentire mi vaccino perche voglio viaggiare posso capire se devi farlo per lavoro ma non mi sta bene comunque io voglio viaggiare come prima senza tamponi pass o vaccini ,104
25998,2021-04-08 20:57:42,gentilivero,la coscienza individuale sui vaccini e molto importante ma e fondamentale non mettere un giovane psicologo o un giovane avvocato nella condizione di dover rifiutare per senso civico un vaccino quando lo stato glielo offre non e un test draghi conferenzastampa,104
29443,2021-04-02 13:05:34,borghi_claudio, ma che dice ci sono milioni di italiani che aspettano il vaccino come se fosse il soma di 2022 i sopravvissuti e il problema per il fatturato di chi vende vaccini sono qualche centinaio di medici dissenzienti non diciamo sciocchezze,103
27417,2021-04-07 11:00:52,cartabellotta,alle 16 conferenza stampa ema su vaccino astrazeneca e trombosi,103
24057,2021-04-13 13:06:06,stefanoscoglio,ecco l ultimo mio articolo sui dati di vaccino vigilanza dell ema eudra vigilance relativi ai vaccini genici per il covid ,102
20286,2021-04-23 14:46:35,zaiapresidente, la pianificazione delle somministrazioni di vaccino nei prossimi mesi ovviamente potranno variare in base all arrivo delle dosi pubblico anche la tabella sulle consegne di vaccini alla nostra regione con indicata la percentuali di dosi fornite rispetto alle previsioni ,102
27975,2021-04-06 13:29:48,antonio_bordin,dimostrata la correlazione fra astrazeneca ed il rischio di trombosi ora mi aspetto che i medicastri che attaccavano palu per aver sconsigliato questa ciofeca di vaccino alle donne che usano la pillola vengano processati per tentato omicidio ,101
26464,2021-04-08 09:49:36,francyfra197979,partono le adesioni per i vaccini dei 60enni in piemonte madre e allergica a diversi farmaci e alimenti chiedo a medico di famiglia se puo fare il vaccino mi risponde mah boh io non ce la faremo raga ,100
22055,2021-04-16 12:17:22,stron9eranna,avevo prenotato il vaccino per i miei genitori che avrebbero dovuto farlo nei prossimi gg fine aprile mio padre meta maggio mia madre oggi hanno chiamato dall ambulatorio del medico di famiglia e andranno insieme nel pomeriggio a farlo finalmente una gioia vaccini,100
29877,2021-04-01 11:20:38,alessandraodri,il nuovo nome del vaccino astrazeneca e vaxzevria praticamente hanno fatto camminare un gatto sulla tastiera vaccinazioni vaccinicovid vaccini covid19 ,99
29636,2021-04-01 21:58:04,rej_panta,trombosi dopo vaccino nel catanese carabiniere avvia azione legale contro astrazeneca altro caso sospetto ,99
26148,2021-04-08 15:54:16,eugeniogiani,la toscana e tra le regioni che hanno somministrato piu vaccini con astrazeneca alla fascia di eta 70 79 tra quelle che hanno coperto di piu gli over 90 somministreremo con i medici di famiglia il vaccino pfizer anche a tutti gli over 80 entro le prossime due settimane ,99
27803,2021-04-06 17:18:22,giovaquez,per l oms al momento non ci sono legami tra trombosi e vaccino astrazeneca dalla gran bretagna e da altri paesi continuano ad arrivare dati che sono analizzati dai nostri esperti per il momento e importante ribadire che i benefici continuano a superare i rischi covid19,99
20053,2021-04-25 08:48:12,pgallavich00, scusa ma anche se avessimo vaccini extra secondo te le diamo a qualcun altro che qua ancora stiamo vaccinando gli ottantenni una mia amica a londra gia potrebbe fare il vaccino e lei ha 30 anni qua abbiamo speranza di vaccinati tutti entro fine anno solo se siamo fortunati ,98
21089,2021-04-20 13:33:42,giovaquez,l ema terro oggi una conferenza stampa alle 17 sulla valutazione del vaccino johnson amp johnson in relazione ai casi di trombosi covid19,97
19583,2021-04-28 05:30:09,paradoxmkd,una scuola privata di miami chiede agli insegnanti di non fare il vaccino covid 19 o non potranno tornare l anno prossimo passeranno anni prima di avere informazioni affidabili sugli effetti a breve e lungo termine dei vaccini covid 19 ,95
24013,2021-04-13 13:40:25,petergomezblog,usa la fda raccomanda lo stop al vaccino johnson amp johnson dopo 6 casi di trombosi  ,95
25868,2021-04-09 05:06:41,rosadineve, piero di lorenzo presidente dell irbm di pomezia ha dichiarato che sarebbero bastati 70 milioni di euro per accordarsi con oxford diventando comproprietari del vaccino astrazeneca ed avere la produzione di vaccini anche qui in italia ,95
21308,2021-04-19 13:16:31,marco_dreams,la stampa negli usa i casi salgono del 10 nonostante vaccini questo il titolo benzina sul fuoco dei novax poi se uno va a vedere calano i morti e i ricoveri soprattutto nei reparti icu che e il maggior beneficio del vaccino ma un minimo di pudore no eh ,95
25476,2021-04-09 19:18:48,kio_avalon,vaccini ed eventi trombotici spiegato semplice e di oggi la pubblicazione di due studi riguardanti gli eventi trombotici avversi associati col vaccino astrazeneca e la confusione e ancora tanta cerchiamo di fare chiarezza con razionalita ,95
23647,2021-04-13 17:49:04,benedettafrucci,se davvero mandassero speranza a negoziare i contratti dei vaccini con big pharma temo fortemente che piu che pfizer ci potrebbe arrivare il vaccino cubano il pro e che non sarebbe piu ministro della salute il che sarebbe una conquista non indifferente ,95
22207,2021-04-15 23:27:54,liliaragnar,con questi ricatti stanno creando sempre piu persone che hanno dubbi sui vaccini ho sentito in questi giorni testimonianze reali di persone che iniziano ad aver paura del vaccino certo la maggioranza e pecora ma a questo mondo decido io della mia vita si sta facendo strada,94
19941,2021-04-26 06:57:25,carmentpf,ci han scartavetrato i maroni coi vaccini nei comuni piccoli siamo chiusi da mesi e ora stan facendo entrare con le gambe dei clandestini anche la variante indiana che resistera al vaccino fra 15gg raglieranno disgraziati avete assembrato e ci richiudono di nuovo sta a vedere ,94
25275,2021-04-10 11:03:32,ministerosalute, quali sono le tecniche scelte per lo sviluppo dei vaccini anti covid19 virus inattivato o attenuato antigene adiuvante vettore adenovirus rna messaggero il prof rezza ci spiega la strada per il vaccino guarda il video completo ,94
25396,2021-04-09 21:26:06,doluccia16,con i vaccini tutti alcuni muoiono passando direttamente alla fase letale del covid quella delle trombosi secondo me e previsto gia e visto che qui cambiano i bugiardini invece di buttare il vaccino qualcosa non torna di solito i farmaci sbagliati li ritirano ,93
20372,2021-04-23 07:47:28,yenisey74,vi faccio un breve riassunto della situazione della regione lazio con i vaccini il dentista che versa quote ad andi e stato chiamato per il vaccino con tutta la sua equipe noi non siamo associati quindi chi ha conoscenze ha la priorita non venite a raccontarmi cazzate ,92
22462,2021-04-15 12:55:23,assurdistan,preoccupati per 6 casi sospetti di trombosi potenzialmente collegata al vaccino fumano tre pacchetti di marlboro al giorno ,91
29628,2021-04-01 22:34:03,sabrimaggioni,mentre i paesi europei ed extra europei bloccano astra zeneca a causa dei gravi effetti collaterali che il vaccino provoca emorragia cerebrale trombosi infarto paresi facciali l italia ne ha ordinate 1 milione e 300 mila dosi siamo proprio governati da koglioni,91
29926,2021-04-01 09:19:37,giovaquez,iniziera oggi la distribuzione alle regioni delle 500 mila dosi di vaccino moderna arrivate nella tarda serata di ieri all aeroporto di roma fiumicino prima di essere trasferite all hub nazionale vaccini della difesa a pratica di mare da dove partiranno le consegne covid19 ,91
19896,2021-04-26 12:11:11,z3r0rules,medici e scienziati prevedono esplosione danni e decessi da vaccini nei prossimi mesi da covid a febbre trombotica prossimi decessi da vaccino verranno attribuiti a nuova variante buoi chiederanno vaccini anche obbligatori che aumenteranno i decessi in un circolo infinito ,90
21827,2021-04-17 08:43:19,maedhros67,pare esserci un grosso problema con il vaccino astrazeneca ma solo perche dei grossi problemi causati dal vaccino pfizer le puttane non ne parlano il saggio vi dice che ci sono un sacco di problemi con tutti i vaccini quelli soliti e quelli travestiti da vaccini ,90
27776,2021-04-06 18:06:43,wolfpris, il dilettantismo comunicativo con cui l ema ha fatto trapelare l esistenza di un nesso causale fra rarissimi casi di trombosi 30 su 18 milioni in uk e il vaccino astrazeneca sarebbe da far studiare nei corsi di scienza della comunicazione come esempio di cosa non fare ,89
29049,2021-04-03 16:48:11,aleguerani,ricapitolando ci sono 10 vaccini e 20 persone se giovanni compra il vaccino anche se e quello meno a rischio dei 20 e mercato se giovanni ha il vaccino perche e amico di qualcuno e insopportabile ingiustizia qualcuno spiega il significato legale di altra utilita ,89
20732,2021-04-21 14:44:12,eclissi18,i vaccini sono tutti uguali ascoltate il dott bacco che vi spiega il motivo per il quale avvengono emorragie e contemporaneamente trombosi nei soggetti che si sottopongono alla vaccinazione indipendentemente dal tipo non esiste un vaccino migliore degli altri ,89
26827,2021-04-07 20:32:23,laura_ceruti,con 627 morti stare a perdere tempo su az si o no a causa di 2 o 3 casi di trombosi su milioni di dosi andate a buon fine e che non e ancora accertato siano da attribuire al vaccino e da idioti non esiste un solo farmaco nel mondo che non abbia rari effetti collaterali ,88
21681,2021-04-17 18:45:20,imolaoggi,autopsia trombosi addominale cosi e morto dopo il vaccino stanno cercando il nesso ,88
22192,2021-04-16 00:39:07,barbararaval,toscana vaccini 15 mila sanitari non vogliono essere obbligati a farsi iniettare una terapia genica contro la loro volonta e resistono alle imposizioni altrettanti in veneto chissa quanti altri in tutta italia il vaccino non puo essere obbligatorio e non lo sara ,88
19876,2021-04-26 14:31:00,davidpuente, ci sono vaccini che non proteggono dalla trasmissibilita ad esempio quello contro il tetano ci sono vaccini che proteggono solo contro la malattia come per esempio il vaccino contro il tetano ,85
28635,2021-04-04 21:54:50,sabrimaggioni,leggete bene cio che scrive la dott ssa dobbiamo resistere alla dittatura sanitaria chi vuole fa il vaccino ma non deve essere imposto x legge liberta di scelta nessuna imposizione ne in un senso ne nell altro trattasi di vaccini sperimentali non approvati ,85
24912,2021-04-11 07:41:17,libero_official, anticorpi insoliti che attivano le piastrine del sangue provocando trombosi astrazeneca lo studio tedesco sul vaccino e l ipotesi sugli effetti collaterali ,84
25427,2021-04-09 20:32:46,filippofacci1,probabilita di morire per una trombosi dopo aver ricevuto astrazeneca 0 0000072 probabilita che un adulto a caso senza vaccino prenda una trombosi una su 1000 entro un anno e di questi morira il 6 per cento mortalita covid 3 possibilita su 100 se hai piu di 60 anni ,84
